tweet_translated_tokenized,sentiment,NB_Negativo,NB_Positivo,SVM_Negativo,SVM_Positivo,DF_Negativo,DF_Positivo,MaxEnt_Negativo,MaxEnt_Positivo
"['name', 'miguelángel', 'josé', 'freitas', 'loreto', 'appears', 'arrest', 'warrant', 'arrested', 'otoniel', 'ramos', 'half', 'suspended', 'corpoelec', 'according', 'record', 'issued', 'feb', 'freitas', 'stopped', 'working', 'state', 'company', 'jul']",Negativo,0.8598547060476169,0.14014529395238282,0.9392392024570992,0.06076079754290081,1.0,0.0,0.7740929238296179,0.22590707617038205
"['jadesdelgado', 'judas', 'taken', 'prisoner']",Negativo,0.657774803253364,0.3422251967466349,0.7812567658707354,0.21874323412926447,1.0,0.0,0.7019759333238331,0.2980240666761668
"['augustocesar', 'farmatodo', 'villa', 'granada']",Negativo,0.6968602592897611,0.3031397407102405,0.8585663380040897,0.1414336619959103,1.0,0.0,0.7159713213020211,0.2840286786979788
"['abr', 'summon', 'rally', 'demand', 'release', 'otoniel', 'ramos', 'detained', 'april', 'dgcim', 'suspended', 'corpoelec', 'years', 'intend', 'accuse', 'electrical', 'failures', 'another', 'also', 'year', 'inactive', 'state', 'arrest', 'warrant', 'guayana']",Negativo,0.878210624008059,0.12178937599193845,0.9572648459115226,0.04273515408847745,1.0,0.0,0.8014530878041114,0.19854691219588858
"['corpoelec', 'worker', 'otoniel', 'ramos', 'arrested', 'abr', 'another', 'workers', 'also', 'arrest', 'warrant', 'prequalification', 'crimes', 'damage', 'facilities', 'national', 'electric', 'system', 'interruption', 'electricity', 'service', 'criminal', 'association']",Negativo,0.8805471294399875,0.11945287056001452,0.9439692233401888,0.05603077665981125,1.0,0.0,0.781621685003505,0.218378314996495
"['almost', 'months', 'ago', 'wrote', 'happened', 'february', 'kumarakapay', 'santa', 'de', 'elena', 'de', 'uairén', 'humanitarian', 'aid', 'expected', 'enter', 'english', 'version', 'available', 'bloodshed', 'fired', 'pemon', 'via', 'lavidadenos']",Negativo,0.7285818577293042,0.2714181422706945,0.8006716552043129,0.19932834479568706,1.0,0.0,0.7151355649289838,0.2848644350710162
"['augustocesar', 'fortunately', 'internal', 'part', 'damaged']",Negativo,0.6332774272033521,0.3667225727966472,0.6961933040551523,0.3038066959448479,1.0,0.0,0.6727928193632873,0.32720718063671267
"['penalverady', 'need', 'want', 'want', 'interview', 'mom', '😍😊']",Positivo,0.6084629069826331,0.3915370930173674,0.3700605699877325,0.6299394300122675,0.0,1.0,0.5645076187466764,0.4354923812533236
"['apr', 'pm', 'report', 'fire', 'registered', 'front', 'cachamay', 'park', 'product', 'collision', 'pdvsa', 'truck', 'controlled', 'flames', 'consumed', 'kiosks', 'located', 'entrance', 'park', 'according', 'govt', 'justo', 'noguera', 'victims', 'guayana', 'courtesy']",Negativo,0.6501362900171946,0.3498637099828084,0.5,0.5,1.0,0.0,0.6444785195585115,0.35552148044148846
"['bigchu', 'caraotadigital', 'yes', 'version', 'mean', 'true', 'important', 'thing', 'process', 'began', 'presentation', 'hearing', 'deprived', 'liberty', 'leaked', 'audio', 'key']",Positivo,0.5198560590061839,0.4801439409938191,0.3011329001625327,0.6988670998374672,0.0,1.0,0.5859493450606265,0.41405065493937354
"['bigchu', 'caraotadigital', 'one', 'agreed', 'identify']",Positivo,0.6557019370922205,0.3442980629077793,0.7582167174401803,0.2417832825598197,1.0,0.0,0.6920846832544238,0.30791531674557615
"['luiscarlos', 'signal', 'want', 'secure', 'communications']",Positivo,0.5212257060259782,0.4787742939740201,0.4508702177810778,0.5491297822189222,0.0,1.0,0.5975534242328782,0.4024465757671218
"['important', 'presentation', 'hearing', 'hardly', 'held', 'charged', 'deprived', 'liberty', 'prosecutor', 'office', 'days', 'present', 'conclusive', 'acts', 'go', 'preliminary', 'hearing', 'decided', 'case', 'goes', 'trial', 'dismissal', 'case', 'fiscal', 'file']",Positivo,0.7395141347855024,0.2604858652144987,0.78961679528127,0.2103832047187299,1.0,0.0,0.71147897806802,0.2885210219319801
"['abr', 'two', 'defendants', 'held', 'vizcaíno', 'five', 'men', 'agreed', 'held', 'vista', 'hermosa', 'defense', 'alleged', 'dangerousness', 'compound', 'remain', 'cicpc', 'justiceforangelaaguirre']",Positivo,0.6642638980799517,0.3357361019200503,0.7251055640459791,0.2748944359540206,1.0,0.0,0.6767178132738189,0.32328218672618114
"['abr', 'rest', 'detainees', 'josé', 'antonio', 'zorrilla', 'glaubert', 'zorrilla', 'orlando', 'abraham', 'salazar', 'wilmer', 'díaz', 'joselyn', 'barreto', 'dayana', 'nicieza', 'charged', 'necessary', 'accomplices', 'crime', 'femicide', 'failure', 'assist', 'justiceforangelaaguirre']",Negativo,0.6516174053000379,0.3483825946999645,0.7854922533547105,0.2145077466452897,1.0,0.0,0.7060377612990358,0.29396223870096416
"['abr', 'josé', 'alberto', 'cedeño', 'charged', 'femicide', 'sexual', 'abuse', 'supply', 'substances', 'failure', 'help', 'justiceforangelaaguirre']",Negativo,0.6825472549803382,0.31745274501966303,0.4670485070165937,0.5329514929834064,0.0,1.0,0.6288985002597862,0.37110149974021384
"['abr', 'early', 'hours', 'morning', 'presentation', 'hearing', 'seven', 'detainees', 'case', 'angela', 'aguirre', 'ended', 'court', 'issued', 'custodial', 'sentence', 'seven', 'five', 'men', 'two', 'women', 'justiceforangelaaguirre']",Positivo,0.6535769480355017,0.34642305196449585,0.5676046567118177,0.43239534328818224,1.0,0.0,0.6484940069938889,0.35150599300611113
"['pm', 'presentation', 'hearing', 'detainees', 'case', 'angela', 'aguirre', 'continues', 'justiciaparaángelaaguirre']",Negativo,0.6566820364885849,0.34331796351141325,0.6665361226707979,0.3334638773292022,1.0,0.0,0.6661952307662975,0.3338047692337025
"['abr', 'angela', 'aguirre', 'relatives', 'close', 'friends', 'ngo', 'representatives', 'civil', 'society', 'general', 'gathered', 'puerto', 'ordaz', 'palace', 'justice', 'waiting', 'hearing', 'present', 'detainees', 'case', 'photos', 'steffipaolave', 'justiciaparaángelaaguirre']",Positivo,0.6559613501512048,0.3440386498487956,0.5724900010195536,0.4275099989804466,1.0,0.0,0.6548911875851459,0.34510881241485414
"['facts', 'clarified', 'justiceparaángelaaguirre', 'essential', 'unpunished', 'cases', 'many', 'like', 'angela', 'forgotten', 'authorities']",Positivo,0.5849911558767418,0.4150088441232583,0.5394159293167039,0.46058407068329604,1.0,0.0,0.6327778942972513,0.3672221057027487
"['justiciaparaángelaaguirre', 'today', 'abr', 'presentation', 'detainees', 'case', 'ángela', 'aguirre', 'expected', 'th', 'call', 'hopefully', 'time', 'defer', 'progress', 'made', 'clarify', 'facts', 'add', 'list', 'impunity', 'venezuela']",Positivo,0.5344442850726886,0.4655557149273093,0.34378003121247536,0.6562199687875248,0.0,1.0,0.5892710991737904,0.41072890082620955
"['marlenisgimon', 'correct', 'thanks']",Positivo,0.4836747111223602,0.5163252888776397,0.2741609368172829,0.7258390631827172,0.0,1.0,0.5413199783322058,0.45868002166779426
"['justiciaparaángelaaguirre', 'today', 'abr', 'presentation', 'detainees', 'case', 'ángela', 'aguirre', 'expected', 'th', 'call', 'hopefully', 'time', 'defer', 'progress', 'made', 'clarify', 'facts', 'add', 'list', 'impunity', 'venezuela']",Positivo,0.5344442850726886,0.4655557149273093,0.34378003121247536,0.6562199687875248,0.0,1.0,0.5892710991737904,0.41072890082620955
"['leonervis', 'neither', 'wikipedia', 'knows', 'tito', 'oviedo', 'xd']",Negativo,0.6751193635728502,0.3248806364271486,0.8448877570805969,0.15511224291940304,1.0,0.0,0.7117686255393689,0.288231374460631
"['abr', 'lawyer', 'yamileth', 'carvajal', 'confirmed', 'supreme', 'court', 'decided', 'court', 'violence', 'women', 'handle', 'case', 'ángelaaguirre', 'hearing', 'detainees', 'postponed', 'times', 'two', 'courts', 'declared', 'incompetent']",Negativo,0.7692983269801685,0.2307016730198281,0.8770995946615076,0.12290040533849272,1.0,0.0,0.7370318301461851,0.2629681698538149
"['jennifer', 'paola', 'sánchez', 'mother', 'recalled', 'disappearance', 'daughter', 'mi', 'bohío', 'spa', 'went', 'bathroom', 'return', 'young', 'woman', 'passport', 'given', 'cicpc', 'laminated', 'identity', 'card', 'time', 'prosecutor', 'office', 'requested', 'document', 'lost']",Negativo,0.6443132765901071,0.3556867234098911,0.7885130751818286,0.21148692481817147,1.0,0.0,0.6867609948613588,0.3132390051386412
"['angela', 'aguirre', 'case', 'disappearances', 'femicides', 'remembered', 'investigations']",Negativo,0.6438346040355412,0.35616539596446,0.7869811277860986,0.2130188722139014,1.0,0.0,0.6934885427413787,0.3065114572586213
"['details', 'ángelaaguirre', 'case', 'continue', 'revealed', 'authorities', 'finish', 'saying', 'quépasóconángela', 'audio', 'leaked', 'autopsies', 'contradict', 'courts', 'decline', 'everything', 'indicates', 'money', 'involved', 'continue', 'impunity', 'justiceforangela']",Negativo,0.6429980264383064,0.357001973561697,0.7473238019977658,0.252676198002234,1.0,0.0,0.6737382802813503,0.32626171971864965
"['iguana', 'electromagnetic', 'attack', 'sniper', 'bamboo', 'plant', 'movie', 'video', 'game', 'missing']",Negativo,0.6050295560316851,0.39497044396831416,0.7188447557184681,0.28115524428153194,1.0,0.0,0.6838595148413349,0.3161404851586651
"['applies', 'gladylisflores', 'always', 'cell', 'phone', 'silence', 'already', 'warned', 'affectionately', 'next', 'time', 'going', 'throw', 'pot']",Positivo,0.5743264723598398,0.4256735276401595,0.3455830647546373,0.6544169352453626,0.0,1.0,0.544067121851229,0.45593287814877104
